ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result
FED-23MAR-T4.75,FED-23MAR,Economics,yes,100,0,100,90.0,9000,63,937,0.10411111111111111,1678809855,1679519221,709366,yes
FED-23MAY-T5.00,FED-23MAY,Economics,yes,55,0,55,93.0,5115,26,359,0.07018572825024438,1681925147,1683147961,1222814,yes
FED-24JUL-T5.25,FED-24JUL,Economics,yes,100,0,100,94.0,9400,40,560,0.059574468085106386,1721222495,1722502440,1279945,yes
FED-24MAR-T5.25,FED-24MAR,Economics,yes,100,0,100,97.0,9700,21,279,0.028762886597938145,1709749036,1711008420,1259384,yes
FEDDECISION-23JUL-H25,FEDDECISION-23JUL,Economics,yes,100,0,100,95.0,9500,34,466,0.04905263157894737,1689167429,1690445640,1278211,yes
FEDDECISION-23JUN-H0,FEDDECISION-23JUN,Economics,yes,100,0,100,93.0,9300,46,654,0.0703225806451613,1686661393,1686819720,158327,yes
FEDDECISION-23MAY-H25,FEDDECISION-23MAY,Economics,yes,7,0,7,92.0,644,4,52,0.08074534161490683,1682202964,1683148021,945057,yes
FEDDECISION-23NOV-H0,FEDDECISION-23NOV,Economics,yes,1,0,1,93.0,93,1,6,0.06451612903225806,1697637528,1698914400,1276872,yes
FEDDECISION-23SEP-H0,FEDDECISION-23SEP,Economics,yes,75,0,75,97.0,7275,16,209,0.02872852233676976,1694196762,1695305040,1108278,yes
FEDDECISION-24JUL-H0,FEDDECISION-24JUL,Economics,yes,90,0,90,97.0,8730,19,251,0.028751431844215348,1721619894,1722457201,837307,yes
FEDDECISION-24JUN-H0,FEDDECISION-24JUN,Economics,yes,25,0,25,97.0,2425,6,69,0.02845360824742268,1717720196,1718223061,502865,yes
FEDDECISION-24MAR20-H0,FEDDECISION-24MAR20,Economics,yes,100,0,100,97.0,9700,21,279,0.028762886597938145,1709748701,1710965280,1216579,yes
FORB-22AUG31,FORB-22AUG31,Politics,yes,5,0,5,93.0,465,3,32,0.06881720430107527,1660341903,1661472420,1130517,yes
FRMMAX-22DEC29-P6.5,FRMMAX-22DEC29,Economics,yes,4,0,4,90.0,360,3,37,0.10277777777777777,1664215116,1664471340,256224,yes
FRMMAX-22DEC29-P7.0,FRMMAX-22DEC29,Economics,yes,9,0,9,96.0,864,3,33,0.03819444444444445,1665847589,1666890480,1042891,yes
GASM-22JUL11-A4.70,GASM-22JUL11,Economics,yes,64,0,64,54.0,3456,112,-3568,-1.0324074074074074,1656698585,1657645440,946855,no
GDP-22SEP30-T0.0,GDP-22SEP30,Economics,yes,7,0,7,97.0,679,2,19,0.027982326951399118,1666359769,1666890120,530351,yes
GDP-24JAN26-T0.9,GDP-24JAN26,Economics,yes,17,0,17,95.0,1615,6,79,0.04891640866873065,1705514226,1706277660,763434,yes
GOVSHUT-23OCT02,GOVSHUT-23OCT02,Politics,yes,100,0,100,90.0,9000,63,-9063,-1.007,1695994662,1696305601,310939,no
HIGHAUS-23OCT24-B88.5,HIGHAUS-23OCT24,Climate and Weather,yes,25,0,25,20.0,500,28,-528,-1.056,1698168856,1698240060,71204,no
HIGHAUS-24APR04-B86.5,HIGHAUS-24APR04,Climate and Weather,yes,2,0,2,94.0,188,1,11,0.05851063829787234,1712268370,1712322120,53750,yes
HIGHAUS-24APR08-B81.5,HIGHAUS-24APR08,Climate and Weather,yes,8,0,8,70.0,560,12,-572,-1.0214285714285714,1712616095,1712669160,53065,no
HIGHAUS-24FEB19-B67.5,HIGHAUS-24FEB19,Climate and Weather,yes,14,0,14,85.0,1190,13,197,0.16554621848739495,1708372475,1708437780,65305,yes
HIGHAUS-24JUL01-B98.5,HIGHAUS-24JUL01,Climate and Weather,yes,5,0,5,97.0,485,2,13,0.026804123711340205,1719872241,1719925560,53319,yes
HIGHAUS-24JUL10-B96.5,HIGHAUS-24JUL10,Climate and Weather,yes,10,0,10,89.0,890,7,103,0.11573033707865168,1720645722,1720702860,57138,yes
HIGHAUS-24JUL14-B92.5,HIGHAUS-24JUL14,Climate and Weather,yes,7,0,7,95.0,665,3,32,0.0481203007518797,1721002331,1721049300,46969,yes
HIGHAUS-24JUL15-B95.5,HIGHAUS-24JUL15,Climate and Weather,yes,4,0,4,89.0,356,3,41,0.1151685393258427,1721086855,1721134920,48065,yes
HIGHAUS-24JUL17-B95.5,HIGHAUS-24JUL17,Climate and Weather,yes,5,0,5,95.0,475,2,23,0.04842105263157895,1721257695,1721316180,58485,yes
HIGHAUS-24JUL23-B82.5,HIGHAUS-24JUL23,Climate and Weather,yes,12,0,12,97.0,1164,3,33,0.028350515463917526,1721779125,1721831580,52455,yes
HIGHAUS-24JUL27-B85.5,HIGHAUS-24JUL27,Climate and Weather,yes,2,0,2,90.0,180,2,18,0.1,1722118390,1722171720,53330,yes
HIGHAUS-24JUL29-B94.5,HIGHAUS-24JUL29,Climate and Weather,yes,2,0,2,94.0,188,1,11,0.05851063829787234,1722287388,1722350940,63552,yes
HIGHAUS-24JUN19-B81.5,HIGHAUS-24JUN19,Climate and Weather,yes,8,0,8,96.0,768,3,29,0.037760416666666664,1718827400,1718888460,61060,yes
HIGHAUS-24JUN26-B95.5,HIGHAUS-24JUN26,Climate and Weather,yes,16,0,16,96.0,1536,5,59,0.038411458333333336,1719442829,1719494880,52051,yes
HIGHCHI-21AUG19-T81,HIGHCHI-21AUG19,Climate and Weather,yes,1,0,1,92.0,92,1,7,0.07608695652173914,1629318062,1629558060,239998,yes
HIGHCHI-21AUG25-T90,HIGHCHI-21AUG25,Climate and Weather,yes,100,0,100,91.0,9100,58,842,0.09252747252747252,1629911120,1630076460,165340,yes
HIGHCHI-21AUG30-T83,HIGHCHI-21AUG30,Climate and Weather,yes,100,0,100,89.0,8900,69,1031,0.11584269662921348,1630343070,1630508460,165390,yes
